date,platform,locale,campaign_type,media_source,ad_show_id_final,ad_show_title_final,ad_show_language_final,genre,sub_team,total_cost_dollars,refresh_date
2/25/2026,android,USA,Scaling,Affiliates,Others,Others,,,Affiliates,742.080491029638,3/5/2026
3/4/2026,ios,USA,Scaling,Google,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,13.3064376451705,3/5/2026
2/2/2026,android,USA,Testing,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Affiliates,60.8618675726641,3/5/2026
2/15/2026,android,USA,Scaling,Google,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,16114.5831311531,3/5/2026
2/19/2026,android,USA,Testing,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,980.515326233519,3/5/2026
2/5/2026,android,USA,Testing,Facebook,Others,Others,,,Script Cracking,99.2117807499638,3/5/2026
2/2/2026,ios,USA,Scaling,Affiliates,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,3465.44230679369,3/5/2026
2/26/2026,android,USA,Testing,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Script Cracking,49.4034473280123,3/5/2026
3/2/2026,android,USA,Scaling,Google,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,14030.4136437021,3/5/2026
2/27/2026,ios,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,4446.35207881877,3/5/2026
2/19/2026,android,USA,Testing,Facebook,Others,Others,,,Commissioning,505.765232483908,3/5/2026
2/9/2026,ios,USA,Scaling,Affiliates,Others,Others,english,,Affiliates,5.62274277074856,3/5/2026
2/9/2026,android,USA,Scaling,Google,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,14361.9892032697,3/5/2026
2/21/2026,android,USA,Scaling,Google,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,13226.4799445336,3/5/2026
2/28/2026,android,USA,Scaling,Google,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,11758.3777486928,3/5/2026
2/13/2026,ios,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,4423.07438200723,3/5/2026
2/14/2026,ios,USA,Scaling,Google,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,784.78244599066,3/5/2026
3/2/2026,ios,USA,Scaling,Tik Tok,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,1005.54970255581,3/5/2026
3/1/2026,android,USA,Scaling,Google,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,7696.68382177244,3/5/2026
2/10/2026,android,USA,Testing,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Script Cracking,688.454598879878,3/5/2026
2/5/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,10665.1546934077,3/5/2026
2/14/2026,android,USA,Scaling,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,5793.54470845535,3/5/2026
2/14/2026,ios,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,4474.15823905233,3/5/2026
2/15/2026,android,USA,Testing,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,798.344096401985,3/5/2026
2/9/2026,android,USA,Scaling,Facebook,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Growth,2520.14333089434,3/5/2026
2/6/2026,android,USA,Testing,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Script Cracking,600.057136028063,3/5/2026
2/14/2026,ios,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,1789.61626659241,3/5/2026
2/13/2026,android,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Affiliates,2420.18992844899,3/5/2026
2/3/2026,android,USA,Scaling,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,11272.2689967999,3/5/2026
2/23/2026,android,USA,Testing,Facebook,Others,Others,english,,Growth,798.305825514051,3/5/2026
2/10/2026,ios,USA,Scaling,Affiliates,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Affiliates,3039.9490981429,3/5/2026
2/9/2026,android,USA,Testing,Facebook,Others,Others,english,,Commissioning,153.578092285865,3/5/2026
2/9/2026,android,USA,Testing,Facebook,Others,Others,,,Script Cracking,713.111267310662,3/5/2026
3/2/2026,ios,USA,Scaling,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,14073.9028193548,3/5/2026
2/28/2026,android,USA,Testing,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,762.925735367905,3/5/2026
2/14/2026,android,USA,Testing,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,817.303068270277,3/5/2026
2/10/2026,ios,USA,Scaling,Affiliates,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,1523.80423307799,3/5/2026
2/22/2026,android,USA,Scaling,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,10792.7760844631,3/5/2026
2/19/2026,android,USA,Scaling,Affiliates,Others,Others,,,NA,435.211164616985,3/5/2026
3/2/2026,ios,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,4672.68472750845,3/5/2026
2/1/2026,ios,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,4221.58159846456,3/5/2026
2/14/2026,android,USA,Scaling,Google,Others,Others,spanish,,Growth,2958.35613085389,3/5/2026
2/20/2026,ios,USA,Scaling,Affiliates,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,274.281562726416,3/5/2026
2/20/2026,android,USA,Testing,Facebook,Others,Others,english,,Script Cracking,26482.3765609604,3/5/2026
2/8/2026,ios,USA,Scaling,Google,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,12562.2839354333,3/5/2026
2/21/2026,android,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Affiliates,2065.74904928168,3/5/2026
2/8/2026,android,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Affiliates,2365.8401679356,3/5/2026
2/16/2026,android,USA,Testing,Tik Tok,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,R&D,689.971068957731,3/5/2026
2/8/2026,android,USA,Scaling,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,12240.444880721,3/5/2026
2/11/2026,android,USA,Testing,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Script Cracking,745.90582751639,3/5/2026
2/26/2026,android,USA,Testing,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,989.650806227231,3/5/2026
2/25/2026,ios,USA,Scaling,Affiliates,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,13.9064747036055,3/5/2026
2/26/2026,android,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,4245.43117941079,3/5/2026
2/12/2026,android,USA,Scaling,Facebook,Others,Others,spanish,,Growth,2661.44867282458,3/5/2026
2/9/2026,android,USA,Scaling,Tik Tok,Others,Others,spanish,,Growth,4.50963077985065,3/5/2026
3/3/2026,android,USA,Scaling,Tik Tok,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,940.487128570747,3/5/2026
2/27/2026,android,USA,Scaling,Facebook,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,4031.08725160132,3/5/2026
2/24/2026,android,USA,Testing,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,952.676664154831,3/5/2026
2/3/2026,android,USA,Testing,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,1248.55363794658,3/5/2026
2/22/2026,ios,USA,Scaling,Affiliates,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,57.4896008404863,3/5/2026
2/28/2026,android,USA,Scaling,Affiliates,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Affiliates,3.42263343440521,3/5/2026
2/16/2026,ios,USA,Scaling,Google,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,7324.35894145517,3/5/2026
2/10/2026,android,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Affiliates,2191.6836457562,3/5/2026
2/21/2026,android,USA,Testing,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Script Cracking,403.340373658791,3/5/2026
2/21/2026,android,USA,Scaling,Facebook,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,3704.07787915663,3/5/2026
2/19/2026,android,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Affiliates,2220.6138408499,3/5/2026
2/3/2026,android,USA,Testing,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Affiliates,188.22278843026,3/5/2026
2/27/2026,android,USA,Testing,Facebook,Others,Others,,,Script Cracking,295.007005434486,3/5/2026
2/21/2026,android,USA,Testing,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Script Cracking,52.1203431200867,3/5/2026
2/24/2026,android,USA,Testing,Facebook,Others,Others,english,,Script Cracking,12839.1173547643,3/5/2026
2/12/2026,android,USA,Testing,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,665.768311745442,3/5/2026
2/17/2026,android,USA,Testing,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,746.828396948746,3/5/2026
2/10/2026,android,USA,Testing,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Script Cracking,356.245473410988,3/5/2026
2/19/2026,android,USA,Scaling,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,5285.63454678639,3/5/2026
2/4/2026,ios,USA,Scaling,Google,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,2226.81639585774,3/5/2026
2/2/2026,android,USA,Testing,Facebook,Others,Others,english,,Script Cracking,6634.20414521591,3/5/2026
2/8/2026,ios,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,1569.05214086251,3/5/2026
2/5/2026,android,USA,Testing,Facebook,2a2e01dfab3207bac1d5cacfd8463ef07f52d13f,Shadow Slave,english,Fantasy,Growth,190.857326609168,3/5/2026
2/2/2026,ios,USA,Scaling,Affiliates,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Affiliates,2245.17680524867,3/5/2026
2/21/2026,ios,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,4487.29520996306,3/5/2026
2/20/2026,ios,USA,Scaling,Facebook,Others,Others,spanish,,Growth,7213.60715387235,3/5/2026
2/22/2026,ios,USA,Scaling,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,7333.24770472789,3/5/2026
2/26/2026,android,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Affiliates,1022.93423738606,3/5/2026
2/18/2026,ios,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,4411.67150773358,3/5/2026
2/8/2026,android,USA,Testing,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,225.377914781568,3/5/2026
2/14/2026,ios,USA,Scaling,Affiliates,Others,Others,english,,Affiliates,7.18098279005348,3/5/2026
2/3/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,7247.32529684627,3/5/2026
2/19/2026,ios,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,4378.1010377086,3/5/2026
2/26/2026,android,USA,Scaling,Affiliates,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Affiliates,3.28709965088596,3/5/2026
2/19/2026,ios,USA,Scaling,Affiliates,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,264.756683732428,3/5/2026
2/5/2026,android,USA,Testing,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Script Cracking,593.34909458046,3/5/2026
2/19/2026,ios,USA,Scaling,Affiliates,Others,Others,english,,Affiliates,14.1733262647835,3/5/2026
2/23/2026,ios,USA,Scaling,Facebook,Others,Others,spanish,,Growth,6574.95211014502,3/5/2026
2/11/2026,android,USA,Testing,Facebook,Others,Others,english,,Script Cracking,14997.8292496918,3/5/2026
2/19/2026,ios,USA,Scaling,Tik Tok,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,1003.55087994368,3/5/2026
2/27/2026,android,USA,Testing,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Script Cracking,2057.85895165962,3/5/2026
2/15/2026,ios,USA,Scaling,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,19716.5590745994,3/5/2026
2/3/2026,android,USA,Scaling,Google,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,5504.0504173617,3/5/2026
2/6/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,9348.29270129032,3/5/2026
2/24/2026,android,USA,Scaling,Affiliates,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Affiliates,5.96681913439696,3/5/2026
2/15/2026,android,USA,Scaling,Google,Others,Others,spanish,,Growth,3148.06498407629,3/5/2026
2/24/2026,android,USA,Scaling,Affiliates,Others,Others,,,NA,442.794013479273,3/5/2026
2/1/2026,ios,USA,Scaling,Affiliates,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,2506.95654007957,3/5/2026
2/27/2026,ios,USA,Scaling,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,10981.7143101501,3/5/2026
2/15/2026,ios,USA,Scaling,Google,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,67.3790530343398,3/5/2026
3/4/2026,android,USA,Testing,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,843.05448666369,3/5/2026
2/19/2026,android,USA,Testing,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Script Cracking,763.002335230961,3/5/2026
2/23/2026,android,USA,Scaling,Google,Others,Others,spanish,,Growth,1706.91728615531,3/5/2026
2/13/2026,android,USA,Scaling,Google,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,16873.2567835563,3/5/2026
2/5/2026,android,USA,Scaling,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,4835.2857419521,3/5/2026
2/18/2026,android,USA,Scaling,Tik Tok,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,1002.4694700888,3/5/2026
2/17/2026,android,USA,Testing,Facebook,Others,Others,english,,Growth,344.991251453573,3/5/2026
2/3/2026,ios,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,1331.60913723048,3/5/2026
2/24/2026,android,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,4248.46243464014,3/5/2026
2/11/2026,android,USA,Testing,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Script Cracking,273.041280767946,3/5/2026
2/25/2026,android,USA,Testing,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,123.103495294996,3/5/2026
3/4/2026,android,USA,Scaling,Facebook,Others,Others,english,,Growth,3140.96481814273,3/5/2026
3/1/2026,ios,USA,Scaling,Tik Tok,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,1001.56828048294,3/5/2026
2/4/2026,android,USA,Scaling,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,8709.14491025631,3/5/2026
2/27/2026,android,USA,Testing,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,341.823719980168,3/5/2026
2/11/2026,android,USA,Testing,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Affiliates,300.860504719224,3/5/2026
2/3/2026,ios,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,4149.20853277499,3/5/2026
3/3/2026,android,USA,Testing,Facebook,Others,Others,english,,Script Cracking,11347.8530246521,3/5/2026
2/26/2026,ios,USA,Scaling,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,4475.72493708267,3/5/2026
2/18/2026,ios,USA,Scaling,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,4813.50995535137,3/5/2026
2/12/2026,ios,USA,Scaling,Tik Tok,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,997.962264512644,3/5/2026
3/3/2026,android,USA,Testing,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,799.456028566558,3/5/2026
2/2/2026,android,USA,Scaling,Google,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,14355.7116066939,3/5/2026
2/10/2026,android,USA,Scaling,Google,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,13526.9948949621,3/5/2026
2/4/2026,android,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,3039.8952841222,3/5/2026
2/9/2026,android,USA,Testing,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,411.665426791789,3/5/2026
3/4/2026,ios,USA,Scaling,Facebook,Others,Others,spanish,,Growth,4015.25680155738,3/5/2026
2/22/2026,ios,USA,Scaling,Affiliates,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,347.002392546316,3/5/2026
2/2/2026,android,USA,Testing,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,117.276211166341,3/5/2026
2/1/2026,android,USA,Scaling,Facebook,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,4031.76885364602,3/5/2026
2/23/2026,ios,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,1180.01109376912,3/5/2026
2/16/2026,android,USA,Scaling,Google,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,14705.921738676,3/5/2026
2/19/2026,android,USA,Testing,Facebook,Others,Others,,,Script Cracking,382.626928149222,3/5/2026
2/23/2026,android,USA,Scaling,Tik Tok,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,1002.72407302264,3/5/2026
2/19/2026,android,USA,Scaling,Facebook,bb2e5a5d07f1a91073fc44ee882bb2040c03aef1,The Godfather's Son,english,Drama/Romance,Growth,2071.25089831121,3/5/2026
2/23/2026,android,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Affiliates,2156.90656884662,3/5/2026
2/14/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,12412.6371230795,3/5/2026
2/8/2026,android,USA,Testing,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,1189.2839207776,3/5/2026
3/3/2026,android,USA,Scaling,Google,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,7987.45711028567,3/5/2026
2/4/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,11859.3519465148,3/5/2026
